0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0.20698
8	0.68026
9	1.21115
10	3.21465
11	4.75991
12	5.23672
13	5.76888
14	5.93461
15	6.00919
16	6.05324
17	6.0745
18	6.11665
19	6.11784
20	6.15746
21	6.17508
22	6.1731
23	6.1797
24	6.18136
25	6.18111
26	6.17492
27	6.17761
28	6.17838
29	6.17806
30	6.17473
31	6.17758
32	6.1793
33	6.1832
34	6.18168
35	6.17926
36	6.1794
37	6.17879
38	6.17893
39	6.18449
40	6.17912
--	--

--	--
